# Population Mona	2001_Mona_LTC1,2001_Mona_LTC12,2001_Mona_LTC2,2001_Mona_LTC5
# Population Big_Springs	2022_Big_Springs_LTC_1,2022_Big_Springs_LTC_10,2022_Big_Springs_LTC_11,2022_Big_Springs_LTC_12,2022_Big_Springs_LTC_13,2022_Big_Springs_LTC_14,2022_Big_Springs_LTC_15,2022_Big_Springs_LTC_2,2022_Big_Springs_LTC_3,2022_Big_Springs_LTC_4,2022_Big_Springs_LTC_5,2022_Big_Springs_LTC_6,2022_Big_Springs_LTC_7,2022_Big_Springs_LTC_8,2022_Big_Springs_LTC_9
# Population Jail_Pond	2022_Jail_Pond_LTC1,2022_Jail_Pond_LTC10,2022_Jail_Pond_LTC11,2022_Jail_Pond_LTC12,2022_Jail_Pond_LTC13,2022_Jail_Pond_LTC14,2022_Jail_Pond_LTC2,2022_Jail_Pond_LTC3,2022_Jail_Pond_LTC4,2022_Jail_Pond_LTC5,2022_Jail_Pond_LTC6,2022_Jail_Pond_LTC7,2022_Jail_Pond_LTC8,2022_Jail_Pond_LTC9
# Population Tooele_Army	2022_Tooele_Army_LTC1,2022_Tooele_Army_LTC2,2022_Tooele_Army_LTC3,2022_Tooele_Army_LTC4,2022_Tooele_Army_LTC5,2022_Tooele_Army_LTC6,2022_Tooele_Army_LTC7,2022_Tooele_Army_LTC_10,2022_Tooele_Army_LTC_8,2022_Tooele_Army_LTC_9
# Group defaultgrp	Mona,Big_Springs,Jail_Pond,Tooele_Army
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Fst'	Smoothed Fst'	D_est	Smoothed D_est
7644	un	3094330	0.00858	-1.00000	0.00874	-1.00000	0.54324	-1.00000
7648	un	3096004	-0.03294	-1.00000	-0.00350	-1.00000	-0.00864	-1.00000
7651	un	3098377	-0.03347	-1.00000	-0.02336	-1.00000	0.56596	-1.00000
7653	un	3099295	-0.01480	-1.00000	-0.00419	-1.00000	0.00642	-1.00000
7662	un	3104199	0.00239	-1.00000	0.00052	-1.00000	0.00580	-1.00000
7667	un	3106393	-0.03465	-1.00000	-0.02756	-1.00000	-nan	-1.00000
7672	un	3108011	-0.01846	-1.00000	-0.00268	-1.00000	-nan	-1.00000
7682	un	3111250	0.02390	-1.00000	0.00566	-1.00000	0.52949	-1.00000
7684	un	3112770	-0.03704	-1.00000	-0.00275	-1.00000	-nan	-1.00000
7687	un	3114363	0.06809	-1.00000	0.03371	-1.00000	0.54512	-1.00000
7692	un	3116803	0.01722	-1.00000	0.00153	-1.00000	0.49021	-1.00000
7696	un	3117637	-0.02731	-1.00000	-0.02339	-1.00000	0.56770	-1.00000
7704	un	3121683	-0.03042	-1.00000	-0.00983	-1.00000	0.54659	-1.00000
7707	un	3123981	-0.02231	-1.00000	-0.00370	-1.00000	-nan	-1.00000
7712	un	3126322	0.18164	-1.00000	0.03386	-1.00000	0.52737	-1.00000
7726	un	3132687	-0.05027	-1.00000	-0.04188	-1.00000	-0.05377	-1.00000
7737	un	3137530	-0.02732	-1.00000	-0.00467	-1.00000	0.51907	-1.00000
7743	un	3140005	-0.00985	-1.00000	-0.00122	-1.00000	0.50977	-1.00000
7751	un	3143406	0.02622	-1.00000	0.00562	-1.00000	0.01511	-1.00000
7757	un	3145841	0.15952	-1.00000	0.10671	-1.00000	0.65559	-1.00000
7759	un	3147483	0.16584	-1.00000	0.02639	-1.00000	-nan	-1.00000
7767	un	3153215	0.09677	-1.00000	0.00965	-1.00000	0.60405	-1.00000
7770	un	3155549	0.08733	-1.00000	0.04128	-1.00000	-nan	-1.00000
7775	un	3157226	0.00868	-1.00000	0.00135	-1.00000	-nan	-1.00000
7778	un	3157998	-0.01032	-1.00000	-0.00085	-1.00000	-nan	-1.00000
7786	un	3162076	-0.02090	-1.00000	-0.00172	-1.00000	0.00258	-1.00000
7794	un	3165117	-0.00312	-1.00000	-0.00041	-1.00000	0.66642	-1.00000
7802	un	3166718	0.02816	-1.00000	0.00599	-1.00000	0.01219	-1.00000
7803	un	3167551	-0.04541	-1.00000	-0.00603	-1.00000	-nan	-1.00000
7805	un	3168293	-0.03806	-1.00000	-0.00449	-1.00000	0.49577	-1.00000
7808	un	3170696	0.15086	-1.00000	0.01404	-1.00000	0.49651	-1.00000
7818	un	3174569	0.02280	-1.00000	0.00378	-1.00000	-nan	-1.00000
7820	un	3175368	0.02780	-1.00000	0.00256	-1.00000	0.49223	-1.00000
7825	un	3179210	-0.05109	-1.00000	-0.02002	-1.00000	0.53358	-1.00000
7827	un	3180810	0.04752	-1.00000	0.01129	-1.00000	0.01621	-1.00000
7830	un	3182382	0.03431	-1.00000	0.01019	-1.00000	0.54169	-1.00000
7832	un	3184033	-0.00296	-1.00000	-0.00098	-1.00000	-0.00948	-1.00000
7845	un	3190189	0.23750	-1.00000	0.18057	-1.00000	0.60796	-1.00000
7847	un	3190979	0.05264	-1.00000	0.05417	-1.00000	0.60531	-1.00000
7861	un	3195788	-0.04250	-1.00000	-0.00634	-1.00000	0.49691	-1.00000
7867	un	3196636	-0.00312	-1.00000	-0.00041	-1.00000	-nan	-1.00000
7872	un	3199113	-0.04825	-1.00000	-0.03248	-1.00000	0.54243	-1.00000
7874	un	3200846	0.00938	-1.00000	0.00072	-1.00000	0.00098	-1.00000
7886	un	3204814	-0.04778	-1.00000	-0.04532	-1.00000	-nan	-1.00000
7896	un	3209900	0.10686	-1.00000	0.10569	-1.00000	-nan	-1.00000
7900	un	3211552	0.18435	-1.00000	0.15560	-1.00000	-nan	-1.00000
7902	un	3213049	-0.00338	-1.00000	-0.00057	-1.00000	0.53588	-1.00000
7909	un	3217763	0.01000	-1.00000	0.00151	-1.00000	0.51056	-1.00000
7913	un	3219431	0.08135	-1.00000	0.07527	-1.00000	0.58841	-1.00000
7914	un	3220246	-0.00862	-1.00000	-0.00389	-1.00000	0.52994	-1.00000
7916	un	3221806	0.02526	-1.00000	0.01350	-1.00000	0.00697	-1.00000
7926	un	3225103	0.09029	-1.00000	0.00926	-1.00000	0.00847	-1.00000
7929	un	3226678	-0.03226	-1.00000	-0.00713	-1.00000	-nan	-1.00000
7930	un	3227379	-0.04045	-1.00000	-0.00760	-1.00000	-nan	-1.00000
7931	un	3228226	-0.02312	-1.00000	-0.00744	-1.00000	0.55580	-1.00000
7935	un	3230416	-0.01724	-1.00000	-0.00099	-1.00000	0.48288	-1.00000
7942	un	3232892	-0.03439	-1.00000	-0.02723	-1.00000	-nan	-1.00000
7944	un	3234397	-0.00945	-1.00000	-0.00113	-1.00000	0.50723	-1.00000
7946	un	3236015	0.02418	-1.00000	0.01040	-1.00000	0.55539	-1.00000
7955	un	3239247	0.05410	-1.00000	0.01161	-1.00000	-nan	-1.00000
7957	un	3240006	-0.02122	-1.00000	-0.00285	-1.00000	0.01386	-1.00000
7969	un	3244388	-0.00546	-1.00000	-0.00209	-1.00000	0.63677	-1.00000
7972	un	3245196	-0.04054	-1.00000	-0.00499	-1.00000	-0.00156	-1.00000
7975	un	3246043	0.07521	-1.00000	0.02676	-1.00000	0.53924	-1.00000
7980	un	3247596	0.18460	-1.00000	0.07641	-1.00000	0.55942	-1.00000
7983	un	3248390	-0.02332	-1.00000	-0.02425	-1.00000	0.51001	-1.00000
7990	un	3249685	-0.01304	-1.00000	-0.00075	-1.00000	0.49164	-1.00000
7994	un	3252834	-0.04348	-1.00000	-0.02187	-1.00000	-nan	-1.00000
7995	un	3253609	-0.00771	-1.00000	-0.00100	-1.00000	0.00242	-1.00000
8000	un	3255085	0.03382	-1.00000	0.00387	-1.00000	-nan	-1.00000
8002	un	3255889	-0.01523	-1.00000	-0.01232	-1.00000	-nan	-1.00000
8010	un	3257333	-0.00639	-1.00000	-0.00047	-1.00000	-0.00363	-1.00000
8017	un	3260658	-0.03734	-1.00000	-0.03416	-1.00000	-nan	-1.00000
8018	un	3261474	-0.04192	-1.00000	-0.00845	-1.00000	0.56942	-1.00000
8025	un	3263806	-0.00003	-1.00000	-0.00000	-1.00000	0.60144	-1.00000
8029	un	3264444	0.02342	-1.00000	0.02114	-1.00000	0.58342	-1.00000
8039	un	3267752	0.03373	-1.00000	0.00829	-1.00000	-nan	-1.00000
8040	un	3268368	0.05375	-1.00000	0.02306	-1.00000	-nan	-1.00000
8043	un	3269156	0.01557	-1.00000	0.01091	-1.00000	-nan	-1.00000
8050	un	3271773	-0.01365	-1.00000	-0.00205	-1.00000	-nan	-1.00000
8059	un	3277536	0.03561	-1.00000	0.01225	-1.00000	0.04206	-1.00000
8063	un	3279135	0.08412	-1.00000	0.06858	-1.00000	0.61007	-1.00000
8066	un	3280028	0.03281	-1.00000	0.00637	-1.00000	0.01011	-1.00000
8068	un	3281634	-0.04316	-1.00000	-0.01275	-1.00000	0.59641	-1.00000
8072	un	3284147	0.00727	-1.00000	0.00300	-1.00000	-nan	-1.00000
8077	un	3286664	-0.04527	-1.00000	-0.02919	-1.00000	0.66304	-1.00000
8080	un	3288311	0.19552	-1.00000	0.02184	-1.00000	0.02158	-1.00000
8083	un	3289799	-0.03437	-1.00000	-0.03326	-1.00000	-nan	-1.00000
8092	un	3293843	-0.04079	-1.00000	-0.04044	-1.00000	0.66129	-1.00000
8095	un	3296371	0.11909	-1.00000	0.06148	-1.00000	-nan	-1.00000
8101	un	3298717	-0.05009	-1.00000	-0.00385	-1.00000	0.49201	-1.00000
8109	un	3302841	0.00436	-1.00000	0.00068	-1.00000	-0.00643	-1.00000
8113	un	3305307	-0.04630	-1.00000	-0.03749	-1.00000	0.56711	-1.00000
8116	un	3306129	0.03713	-1.00000	0.02475	-1.00000	0.57613	-1.00000
8117	un	3306919	0.02561	-1.00000	0.00238	-1.00000	0.62259	-1.00000
8120	un	3307658	-0.05033	-1.00000	-0.00438	-1.00000	0.60010	-1.00000
8124	un	3309920	-0.00407	-1.00000	-0.00035	-1.00000	-nan	-1.00000
8126	un	3311637	0.04478	-1.00000	0.01117	-1.00000	-nan	-1.00000
8133	un	3314138	0.02915	-1.00000	0.00261	-1.00000	0.49814	-1.00000
8156	un	3321243	-0.01399	-1.00000	-0.00130	-1.00000	-nan	-1.00000
8157	un	3322069	-0.01075	-1.00000	-0.00255	-1.00000	-nan	-1.00000
8165	un	3323683	-0.02403	-1.00000	-0.00351	-1.00000	-nan	-1.00000
8184	un	3329322	0.01317	-1.00000	0.00606	-1.00000	0.54344	-1.00000
8200	un	3333708	-0.02733	-1.00000	-0.01317	-1.00000	0.58731	-1.00000
8212	un	3338470	0.08421	-1.00000	0.06318	-1.00000	-nan	-1.00000
8218	un	3339823	-0.04121	-1.00000	-0.01281	-1.00000	-nan	-1.00000
8221	un	3340659	0.03859	-1.00000	0.03560	-1.00000	0.02836	-1.00000
8222	un	3341434	0.09465	-1.00000	0.01042	-1.00000	0.02808	-1.00000
8231	un	3346438	0.09362	-1.00000	0.07829	-1.00000	-nan	-1.00000
8238	un	3348854	0.02431	-1.00000	0.02411	-1.00000	0.04438	-1.00000
8239	un	3349705	-0.05270	-1.00000	-0.01418	-1.00000	-nan	-1.00000
8244	un	3351316	-0.00957	-1.00000	-0.00879	-1.00000	0.56539	-1.00000
8254	un	3355162	-0.02278	-1.00000	-0.00255	-1.00000	0.00456	-1.00000
8258	un	3357475	-0.05013	-1.00000	-0.00531	-1.00000	0.49658	-1.00000
8267	un	3362339	0.24963	-1.00000	0.26878	-1.00000	0.64848	-1.00000
8271	un	3364513	-0.01357	-1.00000	-0.01156	-1.00000	-nan	-1.00000
8273	un	3366136	0.03062	-1.00000	0.00266	-1.00000	0.49842	-1.00000
8275	un	3367020	-0.03380	-1.00000	-0.02327	-1.00000	-0.03901	-1.00000
8277	un	3367781	-0.03504	-1.00000	-0.03063	-1.00000	0.56992	-1.00000
8286	un	3370269	-0.01428	-1.00000	-0.00876	-1.00000	0.52586	-1.00000
8292	un	3372692	-0.00383	-1.00000	-0.00113	-1.00000	0.53064	-1.00000
8296	un	3374781	-0.04565	-1.00000	-0.00635	-1.00000	0.60070	-1.00000
8298	un	3376389	0.00885	-1.00000	0.00781	-1.00000	0.62434	-1.00000
8300	un	3377190	-0.00129	-1.00000	-0.00012	-1.00000	0.47430	-1.00000
8302	un	3377979	-0.00732	-1.00000	-0.00061	-1.00000	-0.00342	-1.00000
8307	un	3380119	0.00111	-1.00000	0.00009	-1.00000	-0.00520	-1.00000
8312	un	3381714	0.02093	-1.00000	0.01872	-1.00000	-0.01979	-1.00000
8326	un	3387433	-0.00376	-1.00000	-0.00040	-1.00000	-0.00827	-1.00000
8328	un	3389059	-0.05950	-1.00000	-0.00376	-1.00000	-nan	-1.00000
8336	un	3392211	-0.08589	-1.00000	-0.02678	-1.00000	-nan	-1.00000
8340	un	3394676	-0.03702	-1.00000	-0.03289	-1.00000	0.53820	-1.00000
8351	un	3399539	-0.02085	-1.00000	-0.00295	-1.00000	-nan	-1.00000
8355	un	3401101	0.04549	-1.00000	0.03042	-1.00000	0.57448	-1.00000
8363	un	3406803	0.08254	-1.00000	0.06893	-1.00000	0.58520	-1.00000
8364	un	3407520	-0.03820	-1.00000	-0.03093	-1.00000	-nan	-1.00000
8369	un	3408978	0.03455	-1.00000	0.03332	-1.00000	0.56149	-1.00000
8371	un	3410570	0.06144	-1.00000	0.04219	-1.00000	-nan	-1.00000
8374	un	3412248	0.23448	-1.00000	0.05142	-1.00000	0.53693	-1.00000
8377	un	3413004	-0.00003	-1.00000	-0.00000	-1.00000	0.60144	-1.00000
8378	un	3413878	0.02696	-1.00000	0.00698	-1.00000	0.51221	-1.00000
8389	un	3418630	0.51020	-1.00000	0.17241	-1.00000	0.59573	-1.00000
8390	un	3419514	-0.04310	-1.00000	-0.03253	-1.00000	-nan	-1.00000
8403	un	3424346	-0.05013	-1.00000	-0.01345	-1.00000	0.53889	-1.00000
8410	un	3426010	-0.03955	-1.00000	-0.02959	-1.00000	0.55894	-1.00000
8411	un	3426774	0.06203	-1.00000	0.00894	-1.00000	0.62370	-1.00000
8414	un	3427542	-0.00572	-1.00000	-0.00168	-1.00000	0.53376	-1.00000
8415	un	3428356	-0.03818	-1.00000	-0.03829	-1.00000	-nan	-1.00000
8419	un	3431441	0.02530	-1.00000	0.00859	-1.00000	-nan	-1.00000
8423	un	3433828	0.01559	-1.00000	0.00757	-1.00000	0.55085	-1.00000
8430	un	3437767	-0.03481	-1.00000	-0.02512	-1.00000	-nan	-1.00000
8439	un	3443209	-0.01318	-1.00000	-0.00719	-1.00000	-0.00877	-1.00000
8447	un	3446199	-0.03761	-1.00000	-0.00470	-1.00000	0.48870	-1.00000
8448	un	3446987	0.02471	-1.00000	0.01176	-1.00000	0.55636	-1.00000
8449	un	3447842	0.02281	-1.00000	0.01159	-1.00000	0.55240	-1.00000
8451	un	3448658	-0.01414	-1.00000	-0.00155	-1.00000	-nan	-1.00000
8458	un	3450297	-0.04720	-1.00000	-0.00451	-1.00000	0.59614	-1.00000
8459	un	3451101	0.02638	-1.00000	0.00785	-1.00000	-0.00062	-1.00000
8460	un	3451872	0.06664	-1.00000	0.03601	-1.00000	0.58617	-1.00000
8463	un	3453280	-0.01060	-1.00000	-0.00725	-1.00000	0.56896	-1.00000
8466	un	3454910	0.00838	-1.00000	0.00083	-1.00000	0.00171	-1.00000
8475	un	3458076	-0.01522	-1.00000	-0.00331	-1.00000	0.49516	-1.00000
8486	un	3460327	-0.02330	-1.00000	-0.00301	-1.00000	0.61751	-1.00000
8489	un	3461947	-0.03712	-1.00000	-0.03872	-1.00000	-nan	-1.00000
8504	un	3466856	0.02014	-1.00000	0.00737	-1.00000	0.50829	-1.00000
8508	un	3468540	0.05035	-1.00000	0.04598	-1.00000	0.59262	-1.00000
8510	un	3470199	0.11439	-1.00000	0.01815	-1.00000	0.00860	-1.00000
8514	un	3471722	-0.04887	-1.00000	-0.01930	-1.00000	-nan	-1.00000
8516	un	3472371	-0.02635	-1.00000	-0.00640	-1.00000	-nan	-1.00000
8523	un	3475454	0.10559	-1.00000	0.02307	-1.00000	-nan	-1.00000
8525	un	3477159	0.05661	-1.00000	0.01067	-1.00000	-nan	-1.00000
8531	un	3479547	0.11279	-1.00000	0.03705	-1.00000	0.02229	-1.00000
8536	un	3481989	-0.03655	-1.00000	-0.03542	-1.00000	0.59810	-1.00000
8543	un	3487093	-0.01870	-1.00000	-0.00770	-1.00000	-0.01814	-1.00000
8552	un	3491928	0.14793	-1.00000	0.02538	-1.00000	0.54358	-1.00000
8566	un	3498439	0.12687	-1.00000	0.03344	-1.00000	-nan	-1.00000
8571	un	3500791	-0.00983	-1.00000	-0.00127	-1.00000	-nan	-1.00000
8576	un	3501552	-0.01602	-1.00000	-0.00528	-1.00000	0.53588	-1.00000
8578	un	3503171	-0.02867	-1.00000	-0.01094	-1.00000	0.53198	-1.00000
8589	un	3508238	0.00229	-1.00000	0.00022	-1.00000	0.51173	-1.00000
8605	un	3516387	-0.03206	-1.00000	-0.02898	-1.00000	0.53617	-1.00000
8606	un	3517153	-0.05151	-1.00000	-0.00790	-1.00000	0.59333	-1.00000
8607	un	3517911	0.00334	-1.00000	0.00346	-1.00000	-nan	-1.00000
8612	un	3518702	-0.03752	-1.00000	-0.02617	-1.00000	0.56497	-1.00000
8617	un	3521029	0.14180	-1.00000	0.06838	-1.00000	-nan	-1.00000
8623	un	3523428	0.00473	-1.00000	0.00076	-1.00000	0.56005	-1.00000
8626	un	3525115	-0.01067	-1.00000	-0.01061	-1.00000	0.56804	-1.00000
8628	un	3525942	-0.01584	-1.00000	-0.00386	-1.00000	-0.01648	-1.00000
8640	un	3531584	-0.00401	-1.00000	-0.00244	-1.00000	-nan	-1.00000
8644	un	3533169	0.01658	-1.00000	0.01523	-1.00000	-nan	-1.00000
8654	un	3538667	0.30084	-1.00000	0.17705	-1.00000	0.53756	-1.00000
8655	un	3539510	-0.01176	-1.00000	-0.00086	-1.00000	0.00004	-1.00000
8663	un	3541156	-0.03971	-1.00000	-0.04115	-1.00000	-nan	-1.00000
8669	un	3542693	0.00191	-1.00000	0.00193	-1.00000	0.60379	-1.00000
8670	un	3543496	0.11964	-1.00000	0.03932	-1.00000	0.06638	-1.00000
8675	un	3546044	0.04153	-1.00000	0.00560	-1.00000	0.00582	-1.00000
8678	un	3547724	-0.03606	-1.00000	-0.02116	-1.00000	-0.02115	-1.00000
8687	un	3551755	0.15569	-1.00000	0.01372	-1.00000	0.52028	-1.00000
8689	un	3553329	0.01421	-1.00000	0.00142	-1.00000	-0.00462	-1.00000
8691	un	3554087	-0.00731	-1.00000	-0.00064	-1.00000	-nan	-1.00000
8696	un	3555656	0.01559	-1.00000	0.00383	-1.00000	0.52418	-1.00000
8706	un	3558897	-0.00129	-1.00000	-0.00022	-1.00000	0.02276	-1.00000
8707	un	3559784	-0.01535	-1.00000	-0.00111	-1.00000	0.00056	-1.00000
8710	un	3562044	-0.03483	-1.00000	-0.00398	-1.00000	0.64461	-1.00000
8734	un	3574040	0.08000	-1.00000	0.01033	-1.00000	0.61352	-1.00000
8735	un	3574825	0.02456	-1.00000	0.00972	-1.00000	0.53918	-1.00000
8738	un	3575654	0.12157	-1.00000	0.01301	-1.00000	0.56698	-1.00000
8739	un	3576388	-0.02033	-1.00000	-0.00303	-1.00000	0.59273	-1.00000
8742	un	3577134	-0.04665	-1.00000	-0.00354	-1.00000	-0.00181	-1.00000
8743	un	3577887	-0.05005	-1.00000	-0.01113	-1.00000	-nan	-1.00000
8749	un	3580177	-0.03098	-1.00000	-0.01044	-1.00000	0.61181	-1.00000
8750	un	3581012	-0.01348	-1.00000	-0.00155	-1.00000	-nan	-1.00000
8751	un	3581878	0.00069	-1.00000	0.00030	-1.00000	-nan	-1.00000
8752	un	3582665	0.01368	-1.00000	0.00230	-1.00000	0.52044	-1.00000
8753	un	3583414	-0.08786	-1.00000	-0.05113	-1.00000	-nan	-1.00000
8754	un	3584200	-0.02682	-1.00000	-0.00534	-1.00000	0.57138	-1.00000
8755	un	3584987	-0.03140	-1.00000	-0.00976	-1.00000	-nan	-1.00000
8757	un	3586558	0.12609	-1.00000	0.12274	-1.00000	0.63538	-1.00000
8761	un	3589702	-0.00111	-1.00000	-0.00010	-1.00000	-nan	-1.00000
8768	un	3594526	-0.01054	-1.00000	-0.00101	-1.00000	0.44311	-1.00000
8774	un	3596186	0.04081	-1.00000	0.01168	-1.00000	0.66803	-1.00000
8780	un	3598693	-0.04908	-1.00000	-0.05132	-1.00000	-0.05851	-1.00000
8781	un	3599533	-0.03745	-1.00000	-0.00503	-1.00000	-0.01070	-1.00000
8790	un	3601889	-0.06381	-1.00000	-0.04602	-1.00000	-nan	-1.00000
8800	un	3607613	-0.02105	-1.00000	-0.01847	-1.00000	-nan	-1.00000
8808	un	3610100	-0.05138	-1.00000	-0.01577	-1.00000	-0.01985	-1.00000
8814	un	3612249	0.18218	-1.00000	0.04559	-1.00000	0.47917	-1.00000
8818	un	3613002	-0.01579	-1.00000	-0.01611	-1.00000	-nan	-1.00000
8837	un	3620544	-0.03251	-1.00000	-0.00898	-1.00000	-0.01557	-1.00000
8839	un	3622191	0.00881	-1.00000	0.00777	-1.00000	-nan	-1.00000
8847	un	3624682	-0.00338	-1.00000	-0.00057	-1.00000	0.52247	-1.00000
8849	un	3626297	-0.03873	-1.00000	-0.00611	-1.00000	0.00036	-1.00000
8856	un	3629563	0.30836	-1.00000	0.09317	-1.00000	0.60936	-1.00000
8858	un	3630400	0.15426	-1.00000	0.01209	-1.00000	0.01567	-1.00000
8861	un	3632764	-0.04603	-1.00000	-0.04223	-1.00000	-0.05992	-1.00000
8872	un	3635901	-0.03939	-1.00000	-0.00723	-1.00000	-0.00543	-1.00000
8895	un	3643971	0.01941	-1.00000	0.00648	-1.00000	0.02188	-1.00000
8896	un	3644778	0.03321	-1.00000	0.01657	-1.00000	0.53405	-1.00000
8905	un	3646992	-0.01120	-1.00000	-0.01054	-1.00000	0.57900	-1.00000
8915	un	3648605	-0.03924	-1.00000	-0.04036	-1.00000	0.50439	-1.00000
8923	un	3650810	0.09963	-1.00000	0.09146	-1.00000	0.06882	-1.00000
8937	un	3654686	-0.01690	-1.00000	-0.00761	-1.00000	-0.00991	-1.00000
8939	un	3656306	0.00991	-1.00000	0.00694	-1.00000	-nan	-1.00000
8942	un	3657133	-0.05164	-1.00000	-0.00835	-1.00000	0.49380	-1.00000
8955	un	3661080	-0.04460	-1.00000	-0.00407	-1.00000	0.64057	-1.00000
8956	un	3661916	0.01409	-1.00000	0.00206	-1.00000	0.51281	-1.00000
8958	un	3662679	0.21196	-1.00000	0.04441	-1.00000	-nan	-1.00000
8971	un	3665833	-0.03188	-1.00000	-0.03228	-1.00000	-nan	-1.00000
8985	un	3672324	0.05518	-1.00000	0.00462	-1.00000	0.00984	-1.00000
9002	un	3678938	0.01061	-1.00000	0.00288	-1.00000	0.52859	-1.00000
9003	un	3679751	-0.00383	-1.00000	-0.00113	-1.00000	0.51726	-1.00000
9007	un	3680558	-0.02847	-1.00000	-0.02715	-1.00000	0.66368	-1.00000
9020	un	3685324	-0.03407	-1.00000	-0.00380	-1.00000	-nan	-1.00000
9023	un	3686147	-0.00923	-1.00000	-0.00071	-1.00000	-0.00029	-1.00000
9034	un	3689405	-0.03697	-1.00000	-0.01808	-1.00000	-nan	-1.00000
9045	un	3694047	-0.04286	-1.00000	-0.03562	-1.00000	-nan	-1.00000
9047	un	3695578	0.02302	-1.00000	0.01252	-1.00000	0.54956	-1.00000
9048	un	3696403	0.07850	-1.00000	0.05624	-1.00000	0.56869	-1.00000
9051	un	3697954	-0.02835	-1.00000	-0.00646	-1.00000	0.52426	-1.00000
9053	un	3699669	0.01677	-1.00000	0.00214	-1.00000	0.46519	-1.00000
9075	un	3710156	0.03176	-1.00000	0.00253	-1.00000	0.02823	-1.00000
9083	un	3714301	-0.05013	-1.00000	-0.00531	-1.00000	-nan	-1.00000
9084	un	3715144	-0.02095	-1.00000	-0.01399	-1.00000	0.51124	-1.00000
9092	un	3719045	0.08648	-1.00000	0.08595	-1.00000	-nan	-1.00000
9093	un	3719926	0.05559	-1.00000	0.00466	-1.00000	0.00910	-1.00000
9096	un	3721459	0.08569	-1.00000	0.02231	-1.00000	0.61583	-1.00000
9104	un	3726275	0.01438	-1.00000	0.00261	-1.00000	0.00720	-1.00000
9107	un	3727015	-0.01560	-1.00000	-0.00202	-1.00000	0.45036	-1.00000
9108	un	3727877	-0.03766	-1.00000	-0.01192	-1.00000	0.62698	-1.00000
9113	un	3730444	-0.03806	-1.00000	-0.00449	-1.00000	0.48333	-1.00000
9114	un	3731305	-0.04251	-1.00000	-0.01044	-1.00000	-0.01599	-1.00000
9116	un	3733040	-0.00247	-1.00000	-0.00067	-1.00000	0.51224	-1.00000
9124	un	3734575	0.03131	-1.00000	0.00892	-1.00000	-nan	-1.00000
9125	un	3735372	0.01220	-1.00000	0.00468	-1.00000	0.00634	-1.00000
9127	un	3736928	0.10581	-1.00000	0.02406	-1.00000	-nan	-1.00000
9143	un	3741707	-0.04348	-1.00000	-0.03158	-1.00000	-nan	-1.00000
9150	un	3743269	0.01434	-1.00000	0.00105	-1.00000	0.00154	-1.00000
9151	un	3744050	0.00316	-1.00000	0.00060	-1.00000	-nan	-1.00000
9155	un	3745581	-0.04646	-1.00000	-0.00469	-1.00000	0.56815	-1.00000
9162	un	3748738	-0.03910	-1.00000	-0.00835	-1.00000	0.59170	-1.00000
9166	un	3751069	0.18092	-1.00000	0.09146	-1.00000	0.58397	-1.00000
9171	un	3753549	-0.00325	-1.00000	-0.00306	-1.00000	0.66505	-1.00000
9176	un	3756674	-0.03905	-1.00000	-0.03851	-1.00000	-0.05358	-1.00000
9178	un	3758287	-0.08795	-1.00000	-0.05743	-1.00000	-nan	-1.00000
9184	un	3760752	-0.01281	-1.00000	-0.00973	-1.00000	0.54486	-1.00000
9193	un	3764923	0.08519	-1.00000	0.01873	-1.00000	0.59772	-1.00000
9196	un	3766543	0.03923	-1.00000	0.01492	-1.00000	0.54848	-1.00000
9201	un	3769585	0.01223	-1.00000	0.00551	-1.00000	-nan	-1.00000
9204	un	3771247	0.07376	-1.00000	0.07124	-1.00000	-nan	-1.00000
9205	un	3772103	-0.03829	-1.00000	-0.00613	-1.00000	0.61218	-1.00000
9208	un	3774407	-0.03172	-1.00000	-0.00480	-1.00000	-0.01054	-1.00000
9210	un	3776032	-0.03194	-1.00000	-0.01520	-1.00000	-0.02954	-1.00000
9216	un	3778378	-0.05151	-1.00000	-0.00790	-1.00000	0.55747	-1.00000
9218	un	3779198	0.05623	-1.00000	0.01011	-1.00000	0.00286	-1.00000
9220	un	3780055	0.05667	-1.00000	0.01091	-1.00000	0.51640	-1.00000
9227	un	3784072	-0.02856	-1.00000	-0.01541	-1.00000	-nan	-1.00000
9232	un	3786465	0.04936	-1.00000	0.04539	-1.00000	0.57408	-1.00000
9233	un	3787292	-0.03766	-1.00000	-0.01192	-1.00000	0.56549	-1.00000
9237	un	3788980	0.07560	-1.00000	0.03481	-1.00000	0.55039	-1.00000
9253	un	3797080	-0.01375	-1.00000	-0.01285	-1.00000	-nan	-1.00000
9255	un	3797930	-0.03729	-1.00000	-0.00453	-1.00000	0.47485	-1.00000
9256	un	3798704	-0.00181	-1.00000	-0.00018	-1.00000	-0.00604	-1.00000
9269	un	3801082	-0.05506	-1.00000	-0.03313	-1.00000	-0.04275	-1.00000
9287	un	3809013	-0.03460	-1.00000	-0.00409	-1.00000	0.48367	-1.00000
9293	un	3812336	-0.01101	-1.00000	-0.00902	-1.00000	0.50540	-1.00000
9294	un	3813119	0.00184	-1.00000	0.00016	-1.00000	-nan	-1.00000
9298	un	3814842	-0.05109	-1.00000	-0.02002	-1.00000	0.60811	-1.00000
9302	un	3817286	-0.04624	-1.00000	-0.04410	-1.00000	-nan	-1.00000
